ID,c__ID,brand,c__brandName
40035156,,,Carrera
41003645,,,Boggi
40462379,,,Moschino
38846315,,,Calvin Klein
38075087,,,Hackett
40279830,,,Boss
40242146,,,Z Zegna
40541533,,,Dkny
39287294,,,Nautica
42181066,,,Epsilon
39873249,,,Tom Ford
40264406,,,Roberto Verino
40101763,,,Tommy Hilfiger
39977975,,,Pineda Covalin
39139113,,,Dockers
40625706,,,Aldo
39974229,,,Manchester
40753071,,,
40626627,,,Clóe
31696997,,,Pineda Covalin
39216249,,,Dockers
39914566,,,Under Armour
40827154,,,Springfield
40805685,,,Ted Baker
40663518,,,Chester & Peck
38837790,,,Joe S
40534583,,,Paul & Shark
40534652,,,Paul & Shark
37721047,,,Cerruti 1881
40571355,,,Timberland
39686253,,,Oakley
39870428,,,Michael Kors
40535793,,,Calvin Klein
41745587,,,Michael Kors
36619402,,,Levi's
40541817,,,Catamaran
40591857,,,Ciba
40404221,,,Garmin
40072452,,,Tommy Hilfiger
40553714,,,Tommy Hilfiger
41575419,,,Lacoste
40539553,,,Boss
40584934,,,Diesel
40458539,,,
40547821,,,Epsilon
40339962,,,Emporio Armani
40200056,,,Calvin Klein
40482364,,,Epsilon
39137919,,,Thomas Sabo
40441571,,,Jimmy Lion
40548919,,,
38642461,,,Levi's
40284448,,,Boss
39879312,,,Camper
38393052,,,Nautica
40805805,,,Ted Baker
40571385,,,TIMBERLAND
40050583,,,Nautica
40674924,,,Epsilon
39346396,,,Boss
40264439,,,Roberto Verino
40545634,,,Salvatore Ferragamo
37180968,,,Perry Ellis
16535432,,,Pertegaz
40189292,,,Adolfo Dominguez
17912053,,,Polo Ralph Lauren
37186085,,,
41663889,,,Polo Ralph Lauren
40651698,,,Armani Exchange
40676617,,,Ermenegildo Zegna
40768075,,,Michael Kors
40098880,,,Brooks Brothers
39997998,,,Clinique
40340390,,,Persol
39988833,,,Garrett Leight
40282260,,,Boss
40218839,,,Herschel Supply & Co.
42120860,,,Boss
40523306,,,Polo Ralph Lauren
40660396,,,Penguin
39819720,,,The North Face
38359294,,,Oakley
40142371,,,Springfield
39320844,,,Nautica
39647732,,,Levi's
40768085,,,Michael Kors
39988824,,,Garrett Leight
40321889,,,
40010829,,,Cuadra
19394019,,,Theo Frazier
39977989,,,Pineda Covalin
40591869,,,Ciba
40033097,,,Adidas
40028608,,,Salvatore Ferragamo
40738818,,,
38799623,,,The North Face
40901901,,,Penguin
40584415,,,Diesel
41673668,,,Faherty
40233490,,,Camper
38929883,,,Levi's
40574186,,,Timberland
40545373,,,Hickok
40140539,,,Paul & Shark
40113062,,,Harmont & Blaine
36737368,,,Johnston & Murphy
39941136,,,UNO DE 50
38359518,,,Coach
40856877,,,Pineda Covalin
40802966,,,AllSaints
40802910,,,AllSaints
39116200,,,Salvatore Ferragamo
40786418,,,Lacoste
40240760,,,Levi's
40923084,,,Diesel
39393285,,,Bomberg
40538227,,,Salvatore Ferragamo
41663547,,,Polo Ralph Lauren
40999803,,,Dolce & Gabanna
40268572,,,
40558800,,,TANE
40414988,,,Ermenegildo Zegna
40419215,,,Nautica
40458545,,,
40656447,,,Nautica
40901728,,,Penguin
40020704,,,Boss
40824451,,,The North Face
41831898,,,The North Face
40077687,,,Springfield
17950958,,,Tane
40145228,,,
39685911,,,Oakley
40842452,,,Boggi
39874371,,,Herschel Supply & Co.
40584545,,,Diesel
40025079,,,Boss
38884258,,,Loewe
40441588,,,Jimmy Lion
40444502,,,Michael Kors
40106837,,,Timberland
40841909,,,
40129652,,,Hackett
40819750,,,Epsilon
40075571,,,Nike
30387719,,,Michael Michael Kors
40477826,,,Montblanc
39549467,,,Pal Zileri
39977130,,,Calvin Klein
40159767,,,Salvatore Ferragamo
40980470,,,Dolce & Gabanna
37950791,,,Calvin Klein
38628626,,,Montblanc
40970083,,,
37579618,,,Ciba
40132547,,,Cortefiel
36736742,,,B+D
40804307,,,Eight And Bob
40182298,,,Adolfo Dominguez
39677963,,,Dockers
14876011,,,Tommy Hilfiger
40603558,,,Pepe Jeans
39892301,,,Boss
40340449,,,Tom Ford
39734677,,,Dockers
40460464,,,Corneliani
39686855,,,Ray Ban
40901838,,,Penguin
40500800,,,Pertegaz
42122225,,,Boss
40101753,,,Tommy Hilfiger
39814955,,,Flexi
38893990,,,Camper
37721311,,,
36775464,,,Victorinox
16959202,,,Epsilon
40519974,,,
39046169,,,33
38846285,,,Calvin Klein
40651488,,,Armani Exchange
40113859,,,Dockers
40819525,,,Hawes & Curtis
39140329,,,Pineda Covalin
40487842,,,Kent
41478692,,,Armani Exchange
40548516,,,
40855299,,,Joe S
38359650,,,Ray Ban
40134810,,,Cortefiel
18181451,,,Rounderwear
40418822,,,Diesel
40763534,,,Alexander McQueen
19503253,,,Scappino
40549491,,,Lacoste
31697033,,,Pineda Covalin
40269248,,,Michael Kors
38223944,,,Punto Blanco
40951853,,,Punto Blanco
36736650,,,B+D
40030979,,,Hackett
40933722,,,Aldo
40581711,,,Harmont & Blaine
40813917,,,Brantano
40635101,,,Emporio Armani
39235484,,,Supra
40189282,,,Adolfo Dominguez
37290948,,,Pineda Covalin
38691760,,,Bottega Veneta
38219546,,,Salvatore Ferragamo
39180789,,,Etat Libre d'Orange
40924860,,,Diesel
40299288,,,Penguin
40585585,,,Diesel
40284129,,,Boss
18425756,,,Tom Ford
40753450,,,Paul Smith
40441583,,,Jimmy Lion
40846983,,,Epsilon
40376372,,,Penguin
16887504,,,Pertegaz
40157761,,,John Varvatos
40543246,,,Tommy Hilfiger
41666361,,,Lacoste
40269302,,,Michael Kors
40422986,,,Tommy Hilfiger
39966824,,,Havaianas
40582437,,,Daniel Wellington
39619248,,,La Martina
40537006,,,Pertegaz
39851852,,,Penguin
40576109,,,Ugg
39326272,,,Levi's
40430130,,,Scappino
40980466,,,Dolce & Gabanna
40842051,,,Boggi
40101778,,,Tommy Hilfiger
40117237,,,Harmont & Blaine
40661549,,,
40443857,,,La Martina
40079534,,,Tommy Hilfiger
40667478,,,Sidi
39138399,,,Thomas Sabo
40846210,,,Tommy Hilfiger
40793916,,,Boss
40561574,,,Fluchos
40613362,,,Aldo
40157742,,,Titan Blade
40553628,,,Tommy Hilfiger
40763492,,,La Martina
39993954,,,Theo Frazier
40302344,,,Pertegaz
40671074,,,Emporio Armani
40522126,,,Calvin Klein
40819127,,,
39812805,,,Ted Baker
40235230,,,Quirelli
40756408,,,Springfield
40300977,,,Off-White
36878682,,,Vilebrequin
40751753,,,Adolfo Dominguez
39646720,,,Boss
40290688,,,Polo Ralph Lauren
40377250,,,Happy Socks
42175681,,,Florsheim
39566967,,,Pepe Jeans
40079612,,,Tommy Hilfiger
39019865,,,Pal Zileri
31282025,,,Pertegaz
40422991,,,Tommy Hilfiger
40768089,,,Michael Kors
37775823,,,Vilebrequin
39175443,,,
40533170,,,Polo Ralph Lauren
42177071,,,DOLCE & GABBANA
40582054,,,Harmont & Blaine
38827632,,,Polo Ralph Lauren
40584251,,,Vans
38854791,,,Timberland
40671743,,,Emporio Armani
39564540,,,Cufflinks Inc
40523135,,,Polo Ralph Lauren
40785468,,,Burberry
40551059,,,Lacoste
39809236,,,
40409635,,,The North Face
40186025,,,Lacoste
39187928,,,Salvatore Ferragamo
40857319,,,
40346592,,,Persol
39883845,,,Dkny
38626475,,,Pineda Covalin
14880440,,,Troy
40542736,,,Tommy Hilfiger
40040563,,,Michael Kors
39888551,,,Scalpers
40526868,,,Mercanti Fiorentini
40044719,,,Samsonite
40387088,,,Polo Ralph Lauren
40855245,,,
38741151,,,Montblanc
40785454,,,Burberry
40572841,,,Gioan Roca
40447705,,,K-Swiss
40784228,,,
40560986,,,Boss
40857567,,,Emporio Armani
39639899,,,Levi's
40676410,,,
40783829,,,Springfield
38236083,,,Barberia Capital
39660097,,,Guess
40815710,,,Coach
36646880,,,Birkenstock
37706042,,,Hugo Boss
40535303,,,Michael Kors
40856873,,,Pineda Covalin
40585557,,,Diesel
1312375,,,Troy
39941024,,,UNO DE 50
40841597,,,Polo Ralph Lauren
40620177,,,Tommy Hilfiger
40560421,,,Boss
40004580,,,Salvatore Ferragamo
39978253,,,Franco Cuadra
40567801,,,Salvatore Ferragamo
39813452,,,Magnanni
40925086,,,Diesel
39142626,,,Tommy Hilfiger
39686177,,,Oakley
40492330,,,La Ducale
39941093,,,UNO DE 50
40512380,,,Chester & Peck
40146559,,,Scappino
38563037,,,Carrera
40452525,,,Catamaran
39686773,,,Ray Ban
36380342,,,Polo Ralph Lauren
40444013,,,
40228130,,,Scappino
40150742,,,
39724778,,,Ray Ban
40079187,,,Mirto
40279464,,,Boss
40349578,,,Tommy Hilfiger
37449397,,,Giorgio Armani
22222222-11,,,TEST
40774866,,,Rockport
39883831,,,Dkny
40545575,,,Salvatore Ferragamo
38691752,,,Bottega Veneta
40098522,,,Calvin Klein
40802906,,,All Saints
36904234,,,Pertegaz
40404184,,,Garmin
40580382,,,
39539968,,,Pineda Covalin
38667446,,,Johnston & Murphy
39407459,,,Altezza Rock
38551404,,,Salvatore Ferragamo
40490628,,,The North Face
40812290,,,Camper
40655084,,,Adolfo Dominguez
38877174,,,Calvin Klein
39685395,,,Thomas Sabo
42026593,,,Skiny
40621079,,,Levi's
40280399,,,Ted Baker
40793625,,,Boss
40403250,,,Tommy Hilfiger
40657639,,,Scappino
41663745,,,Polo Ralph Lauren
18887202,,,Victorinox
40113649,,,Dockers
40635011,,,Emporio Armani
1048665,,,GIORGIO ARMANI
40092998,,,Levi's
40522715,,,Polo Ralph Lauren
38435092,,,Pineda Covalin
40757647,,,Polo Ralph Lauren
40466444,,,Scappino
39139059,,,Dockers
37764088,,,
40130307,,,Vineyard Vines
40812554,,,Camper
40783735,,,Springfield
40585340,,,Diesel
40906352,,,Converse
40294885,,,Scappino
39703531,,,Garmin
40930903,,,
30310082,,,Pertegaz
40988320,,,Ted Baker
41740358,,,The North Face
40571719,,,Boss
40361895,,,Aristocrazy
40861260,,,Pertegaz
41732711,,,Guess
40363430,,,
40571810,,,Boss
40757671,,,Polo Ralph Lauren
40454109,,,Calvin Klein
39323380,,,Flexi
38631430,,,Florentino
40098548,,,Calvin Klein
40635221,,,Levi's
40151633,,,The North Face
40666409,,,Catamaran
40522477,,,Psycho Bunny
40827965,,,Tommy Hilfiger
40795296,,,Dkny
39520936,,,Johnston & Murphy
39987667,,,Van Boven
40819707,,,Epsilon
40341052,,,
40176544,,,Tommy Hilfiger
40832039,,,
40403251,,,Tommy Hilfiger
40116181,,,Polo Ralph Lauren
37180969,,,Perry Ellis
40264370,,,Roberto Verino
40490609,,,The North Face
40082362,,,Pertegaz
40951843,,,Punto Blanco
40297995,,,Scalpers
40555917,,,Lacoste
40281643,,,Scappino
40381542,,,Miguel Bellido
39970161,,,Boss
40404142,,,Garmin
40274229,,,Hugo Boss
38506151,,,ic! Berlin
40423500,,,Chester & Peck
39520399,,,Rounderwear
40545895,,,Nautica
38776169,,,Tommy Hilfiger
40655372,,,Adolfo Dominguez
40317974,,,Flexi
36491941,,,Pineda Covalin
38596387,,,Calvin Klein
40025132,,,Hugo Boss
40519163,,,Mon Art
40073745,,,Nautica
39798855,,,Hogan
37836740,,,Novios de Protocolo
38294862,,,Ermenegildo Zegna
38551543,,,Salvatore Ferragamo
39929589,,,Catamaran
36183521,,,Ray Ban
40178452,,,Fila
39977945,,,Pineda Covalin
40861523,,,Pertegaz
41468014,,,Polo Ralph Lauren
36743660,,,Dr. Martens
38167666,,,
38624593,,,Guess
40923251,,,Diesel
40746558,,,Cortefiel
40447670,,,K-Swiss
40623158,,,Nautica
17617385,,,Perry Ellis
38704748,,,Steve Madden
38489842,,,Porsche Desingn
40907007,,,Converse
40200068,,,
40225090,,,Adolfo Dominguez
40542061,,,John Varvatos
39501613,,,Pineda Covalin
39994002,,,Flexi
39654999,,,Salvatore Ferragamo
40841128,,,Boggi
39151072,,,Cufflinks Inc
40299258,,,Penguin
40515569,,,Michelin Footwear
41007589,,,Prada
40872616,,,Punto Blanco
40871700,,,Calvin Klein
41745565,,,Michael Kors
39812796,,,Ted Baker
40536829,,,Tommy Hilfiger
38586903,,,Corneliani
30169125,,,Ermenegildo Zegna
39966871,,,Havaianas
40923671,,,Diesel
39888164,,,Scalpers
40142254,,,Paul & Shark
39016801,,,SevenFriday
38849068,,,Pineda Covalin
39310061,,,Rockport
38854947,,,
40479124,,,Montblanc
40394063,,,
40324630,,,Springfield
39647636,,,Levi's
40648343,,,ARMANI EXCHANGE
39695607,,,Alexander McQueen
40072307,,,Tommy Hilfiger
40113422,,,Lacoste
40415854,,,Roberto Verino
40333962,,,
40357508,,,Burberry
36606933,,,M. Cohen
40274255,,,Hugo Boss
40571998,,,Boss
40621477,,,Levi's
40812322,,,Camper
40821032,,,Coach
40491580,,,Boggi
40857491,,,
40101868,,,Tommy Hilfiger
36918987,,,Lafont Paris
40084617,,,Remington
17763111,,,Pertegaz
40454302,,,Catamaran
40539605,,,Hugo Boss
40221240,,,Daniel Hechter
38828076,,,Polo Ralph Lauren
40522912,,,Polo Ralph Lauren
40268617,,,
40545422,,,
40086798,,,Miguel Bellido
40794181,,,Boss
40200028,,,
31447650,,,Tom Ford
41669558,,,Levi's
40181480,,,Adolfo Dominguez
40232138,,,Levi's
40178502,,,Fila
40561588,,,Fluchos
37764096,,,
40815320,,,Scalpers
40098515,,,Calvin Klein
40512220,,,Pertegaz
38681582,,,Savile Row Eyewear
40326234,,,Springfield
40010725,,,Cuadra
40144397,,,Timberland
40325013,,,Springfield
38228500,,,New Balance
40123419,,,Polo Ralph Lauren
39077318,,,Oakley
40618970,,,Adolfo Dominguez
42180130,,,Flexi
38603465,,,Supra
40126677,,,Jack & Jones
40551131,,,Daniel Hechter
31332391,,,Jimmiss
39686229,,,Oakley
40842815,,,Scalpers
40294737,,,Scappino
40404165,,,Garmin
40340463,,,Tom Ford
39524733,,,Florentino
40020684,,,Boss
40422357,,,Guess
40585503,,,Diesel
39700653,,,Dockers
40142719,,,Springfield
40238276,,,Adolfo Dominguez
40757796,,,Polo Ralph Lauren
41527438,,,Timberland
40087757,,,
40495947,,,AllSaints
40416013,,,Polar
40315962,,,Dockers
40092563,,,Levi's
40418584,,,Diesel
40490611,,,The North Face
40522032,,,Jack & Jones
40062058,,,Ray Ban
40340599,,,Porsche Desingn
40518861,,,Jack & Jones
40676502,,,Caterpillar
39027815,,,
42140772,,,Comme des Garçons
40182602,,,Adolfo Dominguez
40317489,,,La Martina
36107625,,,Victorinox
40868569,,,Crep
40401144,,,Franco Cuadra
19492736,,,Domenico
40516496,,,Paul Smith
40281765,,,Scappino
39689536,,,Polo Ralph Lauren
39330096,,,Pineda Covalin
39778610,,,Prada
40151678,,,The North Face
39954676,,,Happy Socks
39974284,,,Pineda Covalin
40072247,,,Tommy Hilfiger
40763456,,,La Martina
38294497,,,Guess
40624229,,,Givenchy
40558805,,,Tane
41687485,,,Victorinox
38947790,,,K-Swiss
39072415,,,Havaianas
40831967,,,Catamaran
40788187,,,HUGO BOSS
40522660,,,Polo Ralph Lauren
40815721,,,Coach
39072444,,,Havaianas
40503795,,,Happy Socks
40517139,,,Chester & Peck
15295105,,,St Dupont
39873433,,,Tommy Hilfiger
40101818,,,Tommy Hilfiger
39805991,,,Neuw
40205474,,,Tommy Hilfiger
40228226,,,Scappino
40074556,,,Nautica
40344554,,,Vineyard Vines
40560582,,,
40358266,,,Thomas Sabo
40492397,,,Guasch
40507889,,,Coach
40144193,,,Tumi
40178766,,,Calvin Klein
16454418,,,Tane
39927691,,,Supra
36130613,,,Ermenegildo Zegna
39734780,,,Dockers
40189716,,,Paul Smith
40664681,,,Epsilon
40855152,,,Joe S
40619408,,,Steve Madden
40581643,,,
37378420,,,Vilebrequin
40893635,,,Ted Baker
40505206,,,
38359529,,,Michael Kors
30163156,,,Domenico
39666303,,,Umberto Luce
40170834,,,Pepe Jeans
42143422,,,Joe's
40491634,,,Boggi
39941112,,,UNO DE 50
38563034,,,Carrera
40284146,,,Boss
40542756,,,Tommy Hilfiger
40639344,,,Pertegaz
39962998,,,Sandro
40461841,,,Michael Kors
40660642,,,Penguin
42120440,,,Boss
40782790,,,Springfield
40828618,,,Herschel Supply & Co.
38517783,,,Joe S
41019458,,,Boss
40621572,,,Levi's
40572660,,,
39192021,,,Bomberg
40283693,,,Boss
39687237,,,Ray Ban
37183760,,,Pineda Covalin
30514950,,,Mackech
40516015,,,Vans
40294847,,,Scappino
40203083,,,Adolfo Dominguez
39522339,,,Epsilon
40536678,,,Michael Kors
39318475,,,Pineda Covalin
40936455,,,Azul Siete
39077666,,,Vilebrequin
40560332,,,Boss
40550675,,,Lacoste
40655911,,,Nautica
18745183,,,Punto Blanco
40304915,,,Pol Cotton
39528517,,,Kenneth Cole
40214939,,,Acqua Di Parma
39222622,,,Pineda Covalin
40065579,,,Penguin
39571276,,,Tommy Hilfiger
39877534,,,Penguin
40123219,,,Polo Ralph Lauren
38823622,,,Joseph Abboud
40346594,,,Ray Ban
40144985,,,Calvin Klein
38893853,,,Camper
40346573,,,Ray Ban
39091432,,,Michelin
40168121,,,Kenneth Cole
39820202,,,The North Face
41745553,,,Michael Kors
40560312,,,Boss
40784940,,,Springfield
40469003,,,Calvin Klein
40257001,,,Scappino
38851967,,,Vilebrequin
40567179,,,
40582447,,,Daniel Wellington
40533005,,,Hackett
40519812,,,Tommy Hilfiger
40055597,,,Paco Rabanne
40481662,,,Boggi
40366592,,,Vilebrequin
40491668,,,Hex
40065156,,,Burberry
40454348,,,Catamaran
40545111,,,Baltarini
42122134,,,Boss
40660716,,,Penguin
40203276,,,Givenchy
39762291,,,Stance
40279942,,,Hugo Boss
40546228,,,EA7 Emporio Armani
40563540,,,Rounderwear
40885822,,,Call It Spring
40607641,,,Scappino
40811603,,,Polo Ralph Lauren
39977983,,,Pineda Covalin
39938535,,,Boss
40087864,,,Baltarini
40621412,,,Levi's
30755032,,,UNO DE 50
40094189,,,Levi's
763071,,,Christian Dior
40033843,,,Carrera
39207895,,,The North Face
40145618,,,Dockers
36359174,,,Montblanc
39287432,,,Gabol
40820977,,,COACH
40522560,,,Psycho Bunny
37740338,,,Paloma Vo
40800229,,,Polo Ralph Lauren
40373464,,,Pertegaz
40560843,,,Boss
39819598,,,The North Face
40357503,,,Burberry
40654144,,,Adolfo Dominguez
40117109,,,Timberland
41009883,,,Timberland
39974216,,,Manchester
38440423,,,Montblanc
39602415,,,Polo Ralph Lauren
40298895,,,Penguin
40501120,,,Marcoliani Milano
40282242,,,Boss
40563164,,,Epsilon
41663571,,,Polo Ralph Lauren
40866941,,,THE NORTH FACE
40656623,,,Nautica
40270330,,,Scalpers
40620875,,,Barberia Capital
40116333,,,Polo Ralph Lauren
40795782,,,Perry Ellis
38638613,,,Michael Kors
40585466,,,Diesel
40560413,,,Boss
35935668,,,Ciba
40539424,,,Champion
40181825,,,Adolfo Dominguez
18180796,,,Polo Ralph Lauren
40557780,,,Lacoste
42153049,,,Pertegaz
38629688,,,Scalpers
16496076,,,Pertegaz
38119601,,,Ezpeleta
42159625,,,Steve Madden
40545929,,,Epsilon
39027870,,,
40189663,,,Adolfo Dominguez
40523294,,,Polo Ralph Lauren
40101833,,,Tommy Hilfiger
41661017,,,Calderoni
40756378,,,Springfield
40660493,,,Penguin
40159575,,,Caputo & Co.
40362563,,,Salvatore Ferragamo
40861502,,,Pertegaz
39524972,,,Florentino
40667121,,,Dockers
40464665,,,Pantherella
40522124,,,Calvin Klein
40001588,,,Salvatore Ferragamo
40545187,,,Polo Ralph Lauren
40922687,,,Diesel
40061203,,,Linda Farrow
39674620,,,Michael Kors
38848939,,,Perry Ellis
40441372,,,
40603277,,,Epsilon
40675314,,,Armani Exchange
39606307,,,COACH
40191531,,,Calvin Klein
39958902,,,Florentino
38141669,,,Salvatore Ferragamo
38356974,,,Carrera
38878128,,,Rockport
39938383,,,Boss
38828604,,,Polo Ralph Lauren
41432054,,,Psycho Bunny
40422461,,,Guess
40404397,,,Converse
41741306,,,Fjällräven
40299278,,,Penguin
39401183,,,Coach
40546943,,,Calvin Klein
39654074,,,Salvatore Ferragamo
39734743,,,Dockers
40567784,,,Salvatore Ferragamo
40413408,,,The North Face
40441586,,,Jimmy Lion
40843432,,,Boggi
40101622,,,Tommy Hilfiger
40028484,,,Salvatore Ferragamo
40664331,,,Epsilon
39962705,,,Apc
40788766,,,Boss
40855266,,,Joe S
39138112,,,Thomas Sabo
39006098,,,Pineda Covalin
40034342,,,Joe S
19618850,,,Polo Ralph Lauren
40534589,,,Paul & Shark
39820307,,,The North Face
38995975,,,Thomas Sabo
42176718,,,Pertegaz
40040539,,,Michael Kors
40507638,,,Tommy Hilfiger
40114335,,,Lacoste
38947772,,,K-Swiss
38552828,,,
40270561,,,Scalpers
40567822,,,Salvatore Ferragamo
38313730,,,Penguin
37629748,,,Dockers
40800195,,,Polo Ralph Lauren
40092840,,,
39873799,,,Tommy Hilfiger
37371456,,,Ermenegildo Zegna
41787105,,,Perry Ellis
40542864,,,Tommy Hilfiger
40651838,,,Armani Exchange
40113809,,,Dockers
40550811,,,Lacoste
38929816,,,Levi's
40511333,,,Pertegaz
37536172,,,Grypho
40483675,,,Punto Blanco
40839203,,,
40782056,,,Mirto
38637059,,,
40218818,,,Herschel Supply & Co.
40130396,,,Vineyard Vines
40082127,,,Boggi
42175663,,,Florsheim
41666178,,,Lacoste
13711097,,,Skiny
40103436,,,Perry Ellis
39352842,,,Boss
39977944,,,Pineda Covalin
40232155,,,Levi's
40557106,,,Salvatore Ferragamo
39158779,,,O Meccanica
40020421,,,Boss
40788533,,,Boss
40893631,,,Ted Baker
39966876,,,Havaianas
40072526,,,Tommy Hilfiger
40357691,,,Burberry
40012844,,,Adolfo Dominguez
40096384,,,Hackett
40511377,,,The North Face
40796517,,,The North Face
40364579,,,Birkenstock
37237597,,,Boss
38175037,,,Johnston & Murphy
38777927,,,Oro & Gold
40557471,,,Cole Haan
39606780,,,Florentino
37706001,,,Boss
39974086,,,Frame
40181685,,,Adolfo Dominguez
40241831,,,Steve Madden
40071497,,,Tommy Hilfiger
39686778,,,Ray Ban
39335719,,,Hugo Boss
40756401,,,Springfield
39197687,,,La Martina
40553756,,,Tommy Hilfiger
39862647,,,Alexander McQueen
39539978,,,Pineda Covalin
40755514,,,Brooks Brothers
39959429,,,Sandro
40555901,,,Lacoste
39370914,,,Lacoste
42167775,,,The North Face
40812513,,,Camper
41663960,,,Polo Ralph Lauren
40101051,,,Dkny
40298862,,,Penguin
40561506,,,
40771314,,,Hugo Boss
40283596,,,Joe S
38531845,,,Ermenegildo Zegna
40469425,,,Calvin Klein
40607579,,,La Martina
40151535,,,Calvin Klein
40553684,,,Tommy Hilfiger
40114524,,,Lacoste
37640585,,,Franco Cuadra
36687694,,,Boss
40982396,,,MONTBLANC
40538302,,,Salvatore Ferragamo
40539661,,,Canali
40399128,,,Vilebrequin
40800227,,,Polo Ralph Lauren
41663942,,,Polo Ralph Lauren
36736701,,,B+D
40660929,,,Penguin
40482036,,,
39763347,,,Tommy Hilfiger
40203250,,,Givenchy
40309548,,,Lacoste
40651600,,,Armani Exchange
40782755,,,Springfield
351292,,,Troy
38989491,,,Novios De Protocolo-España
39077569,,,Vilebrequin
40762501,,,
40653902,,,Adolfo Dominguez
40413532,,,The North Face
40145544,,,Scappino
40225096,,,Adolfo Dominguez
41620676,,,Dockers
40922723,,,Diesel
39647692,,,Levi's
40473729,,,Secrid
40611400,,,The North Face
39745938,,,Timberland
40460584,,,Saucony
40021725,,,Boss
40577722,,,Pertegaz
39879417,,,Camper
40451723,,,Puma
39662550,,,Dockers
40279918,,,Boss
40448001,,,
39623579,,,Boss
40931278,,,Lacoste
37567541,,,Lacoste
39077325,,,Oakley
40519162,,,Mon Art
40440834,,,Pertegaz
39686941,,,Ray Ban
40529569,,,Roberto Verino
39514794,,,Herschel Supply & Co.
40416182,,,
39524923,,,Florentino
40028500,,,Salvatore Ferragamo
39320827,,,Nautica
40085329,,,Burberry
40050319,,,Nautica
40559639,,,Vans
40187720,,,Adolfo Dominguez
17042771,,,Calvin Klein
39941608,,,Tommy Hilfiger
39835390,,,Ted Baker
40004612,,,Salvatore Ferragamo
40048914,,,Calvin Klein
37434340,,,Nautica
40117068,,,Timberland
40660354,,,Penguin
39548394,,,Snob Milano
17183630,,,Acqua Di Parma
41745561,,,Michael Kors
39831262,,,Montblanc
40784797,,,Christian Dior
40914099,,,Diesel
36058830,,,Pineda Covalin
37387443,,,Manchester
42195197,,,Polo Ralph Lauren
40588715,,,The North Face
40031599,,,Polo Ralph Lauren
40488860,,,Scalpers
40144266,,,Tumi
40690525,,,Hickok
40297033,,,Scalpers
39131037,,,MONTBLANC
40003086,,,Off-White
40548756,,,Double Boune
40134741,,,Cortefiel
40677545,,,Adolfo Dominguez
40036325,,,Epsilon
18887196,,,Victorinox
40531530,,,Joe S
40654996,,,Adolfo Dominguez
40326385,,,Springfield
40065355,,,Penguin
39941766,,,Tommy Hilfiger
40933831,,,Epsilon
40085453,,,Burberry
39132100,,,Blackfin
40519271,,,Tintarella
40791454,,,Scappino
40010894,,,Cuadra
37516189,,,Lacoste
40034249,,,Joe S
40473724,,,Secrid
40790587,,,Brooks Brothers
39956131,,,Epsilon
38489831,,,Porsche Desingn
40113849,,,Dockers
40408868,,,The North Face
38996003,,,Thomas Sabo
40507723,,,Tommy Hilfiger
40081002,,,Oscar de la Renta
40810568,,,Polo Ralph Lauren
39514933,,,Barberia Capital
39663280,,,Adidas
40460575,,,Saucony
40951793,,,Punto Blanco
40836182,,,Clóe
40534620,,,Paul & Shark
40618602,,,Dockers
38313658,,,Penguin
40071578,,,Tommy Hilfiger
39077246,,,Ray Ban
40443724,,,
39150558,,,Michel Domit
40515587,,,Pepe Jeans
39757041,,,Tommy Hilfiger
40218851,,,Herschel Supply & Co.
41275167,,,Lacoste
40798299,,,Ted Baker
40028562,,,Salvatore Ferragamo
40226319,,,Tane
40225138,,,Polo Ralph Lauren
40094022,,,Levi's
40752149,,,Joe S
40675079,,,Tommy Hilfiger
38442688,,,K-Swiss
40827245,,,Springfield
41745583,,,Michael Kors
40684727,,,Scappino
42107071,,,Psycho Bunny
40815713,,,Coach
36182685,,,L Occitane
40793976,,,Boss
40092591,,,Levi's
40584473,,,Diesel
40555849,,,
40545658,,,Salvatore Ferragamo
40588677,,,The North Face
40450726,,,
40233474,,,Camper
39428853,,,Original Penguin
40654767,,,Adolfo Dominguez
40163417,,,Vans
40591835,,,Ciba
35989371,,,Tane
40617231,,,K-Swiss
40822979,,,
36350462,,,Bobbi Brown
38777945,,,Oro & Gold
42159609,,,Steve Madden
40571826,,,Boss
40492335,,,La Ducale
40362564,,,
41602817,,,Camper
40672537,,,Emporio Armani
40556848,,,Salvatore Ferragamo
40418708,,,Diesel
40229484,,,Adidas Originals
40755511,,,Brooks Brothers
40513458,,,Chester & Peck
37764108,,,
39844095,,,7 For All Mankind
40827887,,,Tommy Hilfiger
14801331,,,Prada
40705353,,,Puma
14784346,,,Perry Ellis
40520979,,,Nautica
40429663,,,Perry Ellis
18887200,,,VICTORINOX
40473122,,,Versace
40652702,,,Armani Exchange
40507814,,,Tommy Hilfiger
41669523,,,Levi's
40923653,,,Diesel
38949731,,,Brooks Brothers
40092553,,,
40294915,,,Scappino
40557283,,,Salvatore Ferragamo
40593113,,,Kenneth Cole
40782289,,,Aldo
39666261,,,Umberto Luce
41311093,,,Skiny
41664771,,,Scalpers
40021923,,,Boss
40655618,,,Adolfo Dominguez
39120340,,,Levi's
40294835,,,Scappino
39966810,,,Havaianas
38744884,,,Barberia Capital
40094432,,,Levi's
42120703,,,Hugo
38421615,,,
40346580,,,Persol
40567267,,,Calvin Klein
40352535,,,Cortefiel
